Freq.	V(vout)
Step Information: G=15.625m  (Run: 1/7)
8.33738766940670e+001	(3.20890782454611e+001dB,1.73327699664501e+001°)
8.53159037603184e+001	(3.20980718670081e+001dB,1.69284441839081e+001°)
8.73031664480331e+001	(3.21065608342286e+001dB,1.65334327070471e+001°)
8.93367184301925e+001	(3.21145727899763e+001dB,1.61475442072049e+001°)
9.14176379229749e+001	(3.21221339639726e+001dB,1.57705882603972e+001°)
9.35470282574395e+001	(3.21292692273757e+001dB,1.54023756741280e+001°)
9.57260184645275e+001	(3.21360021474707e+001dB,1.50427187829134e+001°)
9.79557638736891e+001	(3.21423550421983e+001dB,1.46914317138841e+001°)
1.00237446725454e+002	(3.21483490342636e+001dB,1.43483306238931e+001°)
1.02572276798273e+002	(3.21540041045977e+001dB,1.40132339096042e+001°)
1.04961492049954e+002	(3.21593391449690e+001dB,1.36859623920645e+001°)
1.07406359274050e+002	(3.21643720095684e+001dB,1.33663394772773e+001°)
1.09908174771525e+002	(3.21691195654161e+001dB,1.30541912942910e+001°)
1.12468265038070e+002	(3.21735977414615e+001dB,1.27493468123076e+001°)
1.15087987467431e+002	(3.21778215762671e+001dB,1.24516379382880e+001°)
1.17768731071118e+002	(3.21818052641900e+001dB,1.21608995965010e+001°)
1.20511917214871e+002	(3.21855621999910e+001dB,1.18769697914199e+001°)
1.23319000372296e+002	(3.21891050218182e+001dB,1.15996896553249e+001°)
1.26191468896038e+002	(3.21924456525286e+001dB,1.13289034819167e+001°)
1.29130845806931e+002	(3.21955953393228e+001dB,1.10644587471915e+001°)
1.32138689601519e+002	(3.21985646916832e+001dB,1.08062061187683e+001°)
1.35216595078396e+002	(3.22013637176135e+001dB,1.05539994548010e+001°)
1.38366194183787e+002	(3.22040018581903e+001dB,1.03076957935428e+001°)
1.41589156876827e+002	(3.22064880204446e+001dB,1.00671553345743e+001°)
1.44887192014998e+002	(3.22088306085973e+001dB,9.83224141264081e+000°)
1.48262048260183e+002	(3.22110375536823e+001dB,9.60282046498663e+000°)
1.51715515005836e+002	(3.22131163415932e+001dB,9.37876199301546e+000°)
1.55249423325738e+002	(3.22150740395958e+001dB,9.15993851904698e+000°)
1.58865646944856e+002	(3.22169173213521e+001dB,8.94622553888573e+000°)
1.62566103232819e+002	(3.22186524905044e+001dB,8.73750147086415e+000°)
1.66352754220534e+002	(3.22202855028721e+001dB,8.53364760197006e+000°)
1.70227607640475e+002	(3.22218219873130e+001dB,8.33454803161968e+000°)
1.74192717991216e+002	(3.22232672653052e+001dB,8.14008961358996e+000°)
1.78250187626749e+002	(3.22246263693052e+001dB,7.95016189657872e+000°)
1.82402167871181e+002	(3.22259040599397e+001dB,7.76465706381827e+000°)
1.86650860159398e+002	(3.22271048420868e+001dB,7.58346987212688e+000°)
1.90998517204287e+002	(3.22282329799047e+001dB,7.40649759074361e+000°)
1.95447444191162e+002	(3.22292925108647e+001dB,7.23363994025480e+000°)
1.99999999999999e+002	(3.22302872588437e+001dB,7.06479903188538e+000°)
2.04658598456150e+002	(3.22312208463332e+001dB,6.89987930739446e+000°)
2.09425709610179e+002	(3.22320967058176e+001dB,6.73878747978368e+000°)
2.14303861047521e+002	(3.22329180903759e+001dB,6.58143247499585e+000°)
2.19295639228636e+002	(3.22336880835584e+001dB,6.42772537475485e+000°)
2.24403690860392e+002	(3.22344096085884e+001dB,6.27757936066973e+000°)
2.29630724299376e+002	(3.22350854369372e+001dB,6.13090965970269e+000°)
2.34979510987905e+002	(3.22357181963190e+001dB,5.98763349107688e+000°)
2.40452886923482e+002	(3.22363103781503e+001dB,5.84767001467960e+000°)
2.46053754162476e+002	(3.22368643445159e+001dB,5.71094028099633e+000°)
2.51785082358833e+002	(3.22373823346813e+001dB,5.57736718259411e+000°)
2.57649910338626e+002	(3.22378664711903e+001dB,5.44687540715686e+000°)
2.63651347711281e+002	(3.22383187655818e+001dB,5.31939139206073e+000°)
2.69792576518330e+002	(3.22387411237601e+001dB,5.19484328046623e+000°)
2.76076852920576e+002	(3.22391353510486e+001dB,5.07316087889213e+000°)
2.82507508924550e+002	(3.22395031569553e+001dB,4.95427561622840e+000°)
2.89087954149185e+002	(3.22398461596766e+001dB,4.83812050413712e+000°)
2.95821677633641e+002	(3.22401658903621e+001dB,4.72463009878529e+000°)
3.02712249687241e+002	(3.22404637971621e+001dB,4.61374046384895e+000°)
3.09763323782495e+002	(3.22407412490779e+001dB,4.50538913472444e+000°)
3.16978638492222e+002	(3.22409995396305e+001dB,4.39951508388224e+000°)
3.24362019471785e+002	(3.22412398903642e+001dB,4.29605868729689e+000°)
3.31917381487511e+002	(3.22414634541984e+001dB,4.19496169188778e+000°)
3.39648730492348e+002	(3.22416713186386e+001dB,4.09616718390648e+000°)
3.47560165749874e+002	(3.22418645088579e+001dB,3.99961955820875e+000°)
3.55655882007783e+002	(3.22420439906564e+001dB,3.90526448835163e+000°)
3.63940171721995e+002	(3.22422106733081e+001dB,3.81304889745977e+000°)
3.72417427332572e+002	(3.22423654122995e+001dB,3.72292092980791e+000°)
3.81092143592648e+002	(3.22425090119668e+001dB,3.63482992307128e+000°)
3.89968919951608e+002	(3.22426422280355e+001dB,3.54872638119927e+000°)
3.99052462993775e+002	(3.22427657700675e+001dB,3.46456194787142e+000°)
4.08347588933904e+002	(3.22428803038163e+001dB,3.38228938050009e+000°)
4.17859226170806e+002	(3.22429864534968e+001dB,3.30186252474669e+000°)
4.27592417900445e+002	(3.22430848039678e+001dB,3.22323628952375e+000°)
4.37552324789909e+002	(3.22431759028328e+001dB,3.14636662245757e+000°)
4.47744227713666e+002	(3.22432602624588e+001dB,3.07121048579083e+000°)
4.58173530553553e+002	(3.22433383619148e+001dB,2.99772583270671e+000°)
4.68845763063983e+002	(3.22434106488323e+001dB,2.92587158405978e+000°)
4.79766583803896e+002	(3.22434775411886e+001dB,2.85560760550110e+000°)
4.90941783137004e+002	(3.22435394290139e+001dB,2.78689468498795e+000°)
5.02377286301914e+002	(3.22435966760248e+001dB,2.71969451066981e+000°)
5.14079156553771e+002	(3.22436496211841e+001dB,2.65396964914430e+000°)
5.26053598379074e+002	(3.22436985801890e+001dB,2.58968352407937e+000°)
5.38306960785381e+002	(3.22437438468902e+001dB,2.52680039519698e+000°)
5.50845740667631e+002	(3.22437856946412e+001dB,2.46528533761635e+000°)
5.63676586252888e+002	(3.22438243775825e+001dB,2.40510422155568e+000°)
5.76806300625319e+002	(3.22438601318591e+001dB,2.34622369238999e+000°)
5.90241845333275e+002	(3.22438931767760e+001dB,2.28861115106489e+000°)
6.03990344080401e+002	(3.22439237158923e+001dB,2.23223473486591e+000°)
6.18059086502716e+002	(3.22439519380557e+001dB,2.17706329854187e+000°)
6.32455532033673e+002	(3.22439780183799e+001dB,2.12306639578285e+000°)
6.47187313859254e+002	(3.22440021191667e+001dB,2.07021426105079e+000°)
6.62262242965179e+002	(3.22440243907756e+001dB,2.01847779176293e+000°)
6.77688312278402e+002	(3.22440449724411e+001dB,1.96782853082541e+000°)
6.93473700905060e+002	(3.22440639930427e+001dB,1.91823864951670e+000°)
7.09626778467148e+002	(3.22440815718272e+001dB,1.86968093071740e+000°)
7.26156109540200e+002	(3.22440978190865e+001dB,1.82212875248548e+000°)
7.43070458194342e+002	(3.22441128367931e+001dB,1.77555607197268e+000°)
7.60378792641119e+002	(3.22441267191952e+001dB,1.72993740967964e+000°)
7.78090289988558e+002	(3.22441395533728e+001dB,1.68524783404571e+000°)
7.96214341106991e+002	(3.22441514197582e+001dB,1.64146294636952e+000°)
8.14760555608222e+002	(3.22441623926217e+001dB,1.59855886605553e+000°)
8.33738766940667e+002	(3.22441725405240e+001dB,1.55651221618205e+000°)
8.53159037603181e+002	(3.22441819267394e+001dB,1.51530010938524e+000°)
8.73031664480328e+002	(3.22441906096479e+001dB,1.47490013405396e+000°)
8.93367184301922e+002	(3.22441986431023e+001dB,1.43529034082942e+000°)
9.14176379229746e+002	(3.22442060767676e+001dB,1.39644922940394e+000°)
9.35470282574392e+002	(3.22442129564378e+001dB,1.35835573561155e+000°)
9.57260184645272e+002	(3.22442193243291e+001dB,1.32098921880660e+000°)
9.79557638736888e+002	(3.22442252193526e+001dB,1.28432944951995e+000°)
1.00237446725454e+003	(3.22442306773666e+001dB,1.24835659738988e+000°)
1.02572276798272e+003	(3.22442357314113e+001dB,1.21305121935853e+000°)
1.04961492049954e+003	(3.22442404119251e+001dB,1.17839424812769e+000°)
1.07406359274050e+003	(3.22442447469455e+001dB,1.14436698086692e+000°)
1.09908174771524e+003	(3.22442487622950e+001dB,1.11095106816776e+000°)
1.12468265038069e+003	(3.22442524817525e+001dB,1.07812850323601e+000°)
1.15087987467431e+003	(3.22442559272121e+001dB,1.04588161131539e+000°)
1.17768731071117e+003	(3.22442591188299e+001dB,1.01419303933587e+000°)
1.20511917214871e+003	(3.22442620751589e+001dB,9.83045745780713e-001°)
1.23319000372296e+003	(3.22442648132743e+001dB,9.52422990762670e-001°)
1.26191468896038e+003	(3.22442673488886e+001dB,9.22308326305844e-001°)
1.29130845806930e+003	(3.22442696964575e+001dB,8.92685586823900e-001°)
1.32138689601518e+003	(3.22442718692785e+001dB,8.63538879789822e-001°)
1.35216595078396e+003	(3.22442738795804e+001dB,8.34852576589085e-001°)
1.38366194183787e+003	(3.22442757386069e+001dB,8.06611303551723e-001°)
1.41589156876827e+003	(3.22442774566926e+001dB,7.78799933154605e-001°)
1.44887192014997e+003	(3.22442790433339e+001dB,7.51403575390068e-001°)
1.48262048260183e+003	(3.22442805072535e+001dB,7.24407569292984e-001°)
1.51715515005836e+003	(3.22442818564595e+001dB,6.97797474621581e-001°)
1.55249423325738e+003	(3.22442830983009e+001dB,6.71559063684376e-001°)
1.58865646944855e+003	(3.22442842395173e+001dB,6.45678313310171e-001°)
1.62566103232819e+003	(3.22442852862852e+001dB,6.20141396952714e-001°)
1.66352754220533e+003	(3.22442862442602e+001dB,5.94934676925457e-001°)
1.70227607640474e+003	(3.22442871186163e+001dB,5.70044696762220e-001°)
1.74192717991215e+003	(3.22442879140811e+001dB,5.45458173696408e-001°)
1.78250187626748e+003	(3.22442886349688e+001dB,5.21161991254768e-001°)
1.82402167871181e+003	(3.22442892852096e+001dB,4.97143191960039e-001°)
1.86650860159397e+003	(3.22442898683778e+001dB,4.73388970138462e-001°)
1.90998517204286e+003	(3.22442903877162e+001dB,4.49886664825546e-001°)
1.95447444191161e+003	(3.22442908461593e+001dB,4.26623752767322e-001°)
1.99999999999999e+003	(3.22442912463542e+001dB,4.03587841509484e-001°)
2.04658598456150e+003	(3.22442915906795e+001dB,3.80766662574394e-001°)
2.09425709610179e+003	(3.22442918812627e+001dB,3.58148064715447e-001°)
2.14303861047520e+003	(3.22442921199960e+001dB,3.35720007250058e-001°)
2.19295639228636e+003	(3.22442923085508e+001dB,3.13470553462730e-001°)
2.24403690860391e+003	(3.22442924483901e+001dB,2.91387864076190e-001°)
2.29630724299375e+003	(3.22442925407811e+001dB,2.69460190785802e-001°)
2.34979510987905e+003	(3.22442925868049e+001dB,2.47675869851996e-001°)
2.40452886923481e+003	(3.22442925873665e+001dB,2.26023315748745e-001°)
2.46053754162475e+003	(3.22442925432033e+001dB,2.04491014862831e-001°)
2.51785082358832e+003	(3.22442924548927e+001dB,1.83067519238686e-001°)
2.57649910338625e+003	(3.22442923228583e+001dB,1.61741440367471e-001°)
2.63651347711280e+003	(3.22442921473767e+001dB,1.40501443015701e-001°)
2.69792576518329e+003	(3.22442919285820e+001dB,1.19336239086226e-001°)
2.76076852920575e+003	(3.22442916664701e+001dB,9.82345815150124e-002°)
2.82507508924549e+003	(3.22442913609034e+001dB,7.71852581923511e-002°)
2.89087954149184e+003	(3.22442910116129e+001dB,5.61770859086309e-002°)
2.95821677633640e+003	(3.22442906182014e+001dB,3.51989043225691e-002°)
3.02712249687240e+003	(3.22442901801453e+001dB,1.42395699426826e-002°)
3.09763323782494e+003	(3.22442896967962e+001dB,-6.71204987483233e-003°)
3.16978638492221e+003	(3.22442891673814e+001dB,-2.76670829206225e-002°)
3.24362019471784e+003	(3.22442885910050e+001dB,-4.86366581201252e-002°)
3.31917381487510e+003	(3.22442879666475e+001dB,-6.96319115199994e-002°)
3.39648730492347e+003	(3.22442872931652e+001dB,-9.06639922743348e-002°)
3.47560165749873e+003	(3.22442865692898e+001dB,-1.11744068635971e-001°)
3.55655882007782e+003	(3.22442857936264e+001dB,-1.32883333957959e-001°)
3.63940171721994e+003	(3.22442849646520e+001dB,-1.54093012703831e-001°)
3.72417427332571e+003	(3.22442840807136e+001dB,-1.75384366475676e-001°)
3.81092143592647e+003	(3.22442831400250e+001dB,-1.96768700059222e-001°)
3.89968919951606e+003	(3.22442821406640e+001dB,-2.18257367493130e-001°)
3.99052462993773e+003	(3.22442810805692e+001dB,-2.39861778162711e-001°)
4.08347588933903e+003	(3.22442799575354e+001dB,-2.61593402925049e-001°)
4.17859226170805e+003	(3.22442787692103e+001dB,-2.83463780264432e-001°)
4.27592417900444e+003	(3.22442775130887e+001dB,-3.05484522487302e-001°)
4.37552324789908e+003	(3.22442761865081e+001dB,-3.27667321955686e-001°)
4.47744227713665e+003	(3.22442747866425e+001dB,-3.50023957368187e-001°)
4.58173530553552e+003	(3.22442733104968e+001dB,-3.72566300082154e-001°)
4.68845763063981e+003	(3.22442717548998e+001dB,-3.95306320493807e-001°)
4.79766583803895e+003	(3.22442701164974e+001dB,-4.18256094470803e-001°)
4.90941783137003e+003	(3.22442683917449e+001dB,-4.41427809844078e-001°)
5.02377286301913e+003	(3.22442665768990e+001dB,-4.64833772962133e-001°)
5.14079156553769e+003	(3.22442646680087e+001dB,-4.88486415313587e-001°)
5.26053598379073e+003	(3.22442626609070e+001dB,-5.12398300219172e-001°)
5.38306960785379e+003	(3.22442605512000e+001dB,-5.36582129599803e-001°)
5.50845740667629e+003	(3.22442583342571e+001dB,-5.61050750821824e-001°)
5.63676586252887e+003	(3.22442560051995e+001dB,-5.85817163627390e-001°)
5.76806300625317e+003	(3.22442535588887e+001dB,-6.10894527151291e-001°)
5.90241845333273e+003	(3.22442509899135e+001dB,-6.36296167028521e-001°)
6.03990344080399e+003	(3.22442482925772e+001dB,-6.62035582597843e-001°)
6.18059086502713e+003	(3.22442454608827e+001dB,-6.88126454209159e-001°)
6.32455532033671e+003	(3.22442424885182e+001dB,-7.14582650630716e-001°)
6.47187313859252e+003	(3.22442393688406e+001dB,-7.41418236569340e-001°)
6.62262242965177e+003	(3.22442360948588e+001dB,-7.68647480305005e-001°)
6.77688312278400e+003	(3.22442326592159e+001dB,-7.96284861443413e-001°)
6.93473700905058e+003	(3.22442290541699e+001dB,-8.24345078793546e-001°)
7.09626778467146e+003	(3.22442252715733e+001dB,-8.52843058375280e-001°)
7.26156109540197e+003	(3.22442213028518e+001dB,-8.81793961559610e-001°)
7.43070458194339e+003	(3.22442171389815e+001dB,-9.11213193351112e-001°)
7.60378792641117e+003	(3.22442127704644e+001dB,-9.41116410815563e-001°)
7.78090289988555e+003	(3.22442081873028e+001dB,-9.71519531657351e-001°)
7.96214341106988e+003	(3.22442033789718e+001dB,-1.00243874295622e+000°)
8.14760555608219e+003	(3.22441983343905e+001dB,-1.03389051006416e+000°)
8.33738766940664e+003	(3.22441930418904e+001dB,-1.06589158567407e+000°)
8.53159037603179e+003	(3.22441874891833e+001dB,-1.09845901906318e+000°)
8.73031664480325e+003	(3.22441816633256e+001dB,-1.13161016551940e+000°)
8.93367184301919e+003	(3.22441755506814e+001dB,-1.16536269595101e+000°)
9.14176379229743e+003	(3.22441691368824e+001dB,-1.19973460670598e+000°)
9.35470282574389e+003	(3.22441624067861e+001dB,-1.23474422957604e+000°)
9.57260184645269e+003	(3.22441553444302e+001dB,-1.27041024202562e+000°)
9.79557638736884e+003	(3.22441479329851e+001dB,-1.30675167763511e+000°)
1.00237446725454e+004	(3.22441401547019e+001dB,-1.34378793676498e+000°)
1.02572276798272e+004	(3.22441319908584e+001dB,-1.38153879746699e+000°)
1.04961492049954e+004	(3.22441234217000e+001dB,-1.42002442662022e+000°)
1.07406359274050e+004	(3.22441144263778e+001dB,-1.45926539133937e+000°)
1.09908174771524e+004	(3.22441049828816e+001dB,-1.49928267062829e+000°)
1.12468265038069e+004	(3.22440950679686e+001dB,-1.54009766731427e+000°)
1.15087987467430e+004	(3.22440846570872e+001dB,-1.58173222025595e+000°)
1.17768731071117e+004	(3.22440737242953e+001dB,-1.62420861685061e+000°)
1.20511917214871e+004	(3.22440622421726e+001dB,-1.66754960583618e+000°)
1.23319000372295e+004	(3.22440501817273e+001dB,-1.71177841040775e+000°)
1.26191468896038e+004	(3.22440375122957e+001dB,-1.75691874166014e+000°)
1.29130845806930e+004	(3.22440242014340e+001dB,-1.80299481236976e+000°)
1.32138689601518e+004	(3.22440102148035e+001dB,-1.85003135112092e+000°)
1.35216595078395e+004	(3.22439955160460e+001dB,-1.89805361679458e+000°)
1.38366194183786e+004	(3.22439800666512e+001dB,-1.94708741343825e+000°)
1.41589156876826e+004	(3.22439638258132e+001dB,-1.99715910552474e+000°)
1.44887192014997e+004	(3.22439467502770e+001dB,-2.04829563360783e+000°)
1.48262048260182e+004	(3.22439287941734e+001dB,-2.10052453041494e+000°)
1.51715515005835e+004	(3.22439099088404e+001dB,-2.15387393736227e+000°)
1.55249423325737e+004	(3.22438900426328e+001dB,-2.20837262152863e+000°)
1.58865646944855e+004	(3.22438691407152e+001dB,-2.26404999310216e+000°)
1.62566103232818e+004	(3.22438471448403e+001dB,-2.32093612331875e+000°)
1.66352754220533e+004	(3.22438239931097e+001dB,-2.37906176290431e+000°)
1.70227607640474e+004	(3.22437996197157e+001dB,-2.43845836104768e+000°)
1.74192717991215e+004	(3.22437739546631e+001dB,-2.49915808492933e+000°)
1.78250187626748e+004	(3.22437469234691e+001dB,-2.56119383981453e+000°)
1.82402167871180e+004	(3.22437184468388e+001dB,-2.62459928974491e+000°)
1.86650860159397e+004	(3.22436884403160e+001dB,-2.68940887884725e+000°)
1.90998517204286e+004	(3.22436568139044e+001dB,-2.75565785329432e+000°)
1.95447444191160e+004	(3.22436234716595e+001dB,-2.82338228392185e+000°)
2.00000000000000e+004	(3.22435883112474e+001dB,-2.89261908955267e+000°)
Step Information: G=62.5m  (Run: 3/7)
2.00000000000000e+001	(2.78157579982612e+001dB,5.81024810427851e+001°)
2.04658598456151e+001	(2.79437475007343e+001dB,5.71536987979206e+001°)
2.09425709610180e+001	(2.80681366813935e+001dB,5.62056051788809e+001°)
2.14303861047521e+001	(2.81889392732413e+001dB,5.52588402107814e+001°)
2.19295639228637e+001	(2.83061734066774e+001dB,5.43140348885865e+001°)
2.24403690860393e+001	(2.84198614892834e+001dB,5.33718097793154e+001°)
2.29630724299377e+001	(2.85300300749749e+001dB,5.24327736894519e+001°)
2.34979510987906e+001	(2.86367097233200e+001dB,5.14975224007019e+001°)
2.40452886923483e+001	(2.87399348498321e+001dB,5.05666374768197e+001°)
2.46053754162476e+001	(2.88397435680515e+001dB,4.96406851438115e+001°)
2.51785082358833e+001	(2.89361775242317e+001dB,4.87202152454256e+001°)
2.57649910338627e+001	(2.90292817254415e+001dB,4.78057602754557e+001°)
2.63651347711281e+001	(2.91191043618891e+001dB,4.68978344880198e+001°)
2.69792576518331e+001	(2.92056966242601e+001dB,4.59969330866309e+001°)
2.76076852920577e+001	(2.92891125168512e+001dB,4.51035314925551e+001°)
2.82507508924551e+001	(2.93694086672635e+001dB,4.42180846926481e+001°)
2.89087954149185e+001	(2.94466441334014e+001dB,4.33410266665847e+001°)
2.95821677633641e+001	(2.95208802085058e+001dB,4.24727698931324e+001°)
3.02712249687242e+001	(2.95921802249287e+001dB,4.16137049348876e+001°)
3.09763323782496e+001	(2.96606093573387e+001dB,4.07642001006625e+001°)
3.16978638492223e+001	(2.97262344260239e+001dB,3.99246011845151e+001°)
3.24362019471786e+001	(2.97891237009431e+001dB,3.90952312802112e+001°)
3.31917381487512e+001	(2.98493467071512e+001dB,3.82763906697342e+001°)
3.39648730492349e+001	(2.99069740322133e+001dB,3.74683567842745e+001°)
3.47560165749875e+001	(2.99620771361959e+001dB,3.66713842359651e+001°)
3.55655882007784e+001	(3.00147281648108e+001dB,3.58857049184588e+001°)
3.63940171721997e+001	(3.00649997662681e+001dB,3.51115281742725e+001°)
3.72417427332573e+001	(3.01129649123721e+001dB,3.43490410266548e+001°)
3.81092143592649e+001	(3.01586967243825e+001dB,3.35984084735610e+001°)
3.89968919951609e+001	(3.02022683041333e+001dB,3.28597738411385e+001°)
3.99052462993776e+001	(3.02437525708899e+001dB,3.21332591939528e+001°)
4.08347588933906e+001	(3.02832221043907e+001dB,3.14189657989991e+001°)
4.17859226170808e+001	(3.03207489945034e+001dB,3.07169746403667e+001°)
4.27592417900446e+001	(3.03564046978888e+001dB,3.00273469812442e+001°)
4.37552324789910e+001	(3.03902599020381e+001dB,2.93501249697839e+001°)
4.47744227713668e+001	(3.04223843970137e+001dB,2.86853322851780e+001°)
4.58173530553554e+001	(3.04528469551839e+001dB,2.80329748201521e+001°)
4.68845763063984e+001	(3.04817152192035e+001dB,2.73930413959444e+001°)
4.79766583803898e+001	(3.05090555984466e+001dB,2.67655045057298e+001°)
4.90941783137006e+001	(3.05349331740520e+001dB,2.61503210823533e+001°)
5.02377286301916e+001	(3.05594116126940e+001dB,2.55474332861797e+001°)
5.14079156553772e+001	(3.05825530891400e+001dB,2.49567693088296e+001°)
5.26053598379076e+001	(3.06044182176068e+001dB,2.43782441885732e+001°)
5.38306960785383e+001	(3.06250659918745e+001dB,2.38117606331861e+001°)
5.50845740667633e+001	(3.06445537340672e+001dB,2.32572098461347e+001°)
5.63676586252890e+001	(3.06629370519598e+001dB,2.27144723520663e+001°)
5.76806300625321e+001	(3.06802698046187e+001dB,2.21834188177055e+001°)
5.90241845333277e+001	(3.06966040761446e+001dB,2.16639108644317e+001°)
6.03990344080403e+001	(3.07119901572348e+001dB,2.11558018690026e+001°)
6.18059086502718e+001	(3.07264765342502e+001dB,2.06589377491166e+001°)
6.32455532033675e+001	(3.07401098854326e+001dB,2.01731577307473e+001°)
6.47187313859256e+001	(3.07529350838875e+001dB,1.96982950944545e+001°)
6.62262242965182e+001	(3.07649952069233e+001dB,1.92341778981527e+001°)
6.77688312278404e+001	(3.07763315513158e+001dB,1.87806296741135e+001°)
6.93473700905062e+001	(3.07869836540486e+001dB,1.83374700982762e+001°)
7.09626778467150e+001	(3.07969893180726e+001dB,1.79045156302451e+001°)
7.26156109540202e+001	(3.08063846426190e+001dB,1.74815801226492e+001°)
7.43070458194344e+001	(3.08152040575990e+001dB,1.70684753988398e+001°)
7.60378792641121e+001	(3.08234803616268e+001dB,1.66650117981860e+001°)
7.78090289988560e+001	(3.08312447632102e+001dB,1.62709986885020e+001°)
7.96214341106993e+001	(3.08385269246631e+001dB,1.58862449454038e+001°)
8.14760555608224e+001	(3.08453550083080e+001dB,1.55105593986321e+001°)
8.33738766940670e+001	(3.08517557245564e+001dB,1.51437512456054e+001°)
8.53159037603184e+001	(3.08577543814709e+001dB,1.47856304326706e+001°)
8.73031664480331e+001	(3.08633749354392e+001dB,1.44360080047021e+001°)
8.93367184301925e+001	(3.08686400426083e+001dB,1.40946964238615e+001°)
9.14176379229749e+001	(3.08735711107572e+001dB,1.37615098584710e+001°)
9.35470282574395e+001	(3.08781883513070e+001dB,1.34362644430735e+001°)
9.57260184645275e+001	(3.08825108311962e+001dB,1.31187785108473e+001°)
9.79557638736891e+001	(3.08865565243722e+001dB,1.28088727996267e+001°)
1.00237446725454e+002	(3.08903423626787e+001dB,1.25063706328364e+001°)
1.02572276798273e+002	(3.08938842859388e+001dB,1.22110980766893e+001°)
1.04961492049954e+002	(3.08971972910628e+001dB,1.19228840750277e+001°)
1.07406359274050e+002	(3.09002954800284e+001dB,1.16415605631949e+001°)
1.09908174771525e+002	(3.09031921066057e+001dB,1.13669625623264e+001°)
1.12468265038070e+002	(3.09058996217197e+001dB,1.10989282554339e+001°)
1.15087987467431e+002	(3.09084297173602e+001dB,1.08372990466370e+001°)
1.17768731071118e+002	(3.09107933689702e+001dB,1.05819196048600e+001°)
1.20511917214871e+002	(3.09130008762576e+001dB,1.03326378932781e+001°)
1.23319000372296e+002	(3.09150619023921e+001dB,1.00893051857497e+001°)
1.26191468896038e+002	(3.09169855115617e+001dB,9.85177607142400e+000°)
1.29130845806931e+002	(3.09187802048752e+001dB,9.61990844865880e+000°)
1.32138689601519e+002	(3.09204539546104e+001dB,9.39356350933162e+000°)
1.35216595078396e+002	(3.09220142368145e+001dB,9.17260571456697e+000°)
1.38366194183787e+002	(3.09234680622737e+001dB,8.95690276284821e+000°)
1.41589156876827e+002	(3.09248220058761e+001dB,8.74632555142339e+000°)
1.44887192014998e+002	(3.09260822343978e+001dB,8.54074813185768e+000°)
1.48262048260183e+002	(3.09272545327498e+001dB,8.34004766052927e+000°)
1.51715515005836e+002	(3.09283443287242e+001dB,8.14410434481043e+000°)
1.55249423325738e+002	(3.09293567162858e+001dB,7.95280138562149e+000°)
1.58865646944856e+002	(3.09302964774573e+001dB,7.76602491699489e+000°)
1.62566103232819e+002	(3.09311681028480e+001dB,7.58366394323594e+000°)
1.66352754220534e+002	(3.09319758108779e+001dB,7.40561027421933e+000°)
1.70227607640475e+002	(3.09327235657532e+001dB,7.23175845931474e+000°)
1.74192717991216e+002	(3.09334150942472e+001dB,7.06200572039115e+000°)
1.78250187626749e+002	(3.09340539013423e+001dB,6.89625188430771e+000°)
1.82402167871181e+002	(3.09346432847911e+001dB,6.73439931525903e+000°)
1.86650860159398e+002	(3.09351863486509e+001dB,6.57635284730557e+000°)
1.90998517204287e+002	(3.09356860158496e+001dB,6.42201971738285e+000°)
1.95447444191162e+002	(3.09361450398377e+001dB,6.27130949904980e+000°)
1.99999999999999e+002	(3.09365660153819e+001dB,6.12413403720394e+000°)
2.04658598456150e+002	(3.09369513885533e+001dB,5.98040738395992e+000°)
2.09425709610179e+002	(3.09373034659648e+001dB,5.84004573585958e+000°)
2.14303861047521e+002	(3.09376244233073e+001dB,5.70296737255359e+000°)
2.19295639228636e+002	(3.09379163132361e+001dB,5.56909259706959e+000°)
2.24403690860392e+002	(3.09381810726555e+001dB,5.43834367775705e+000°)
2.29630724299376e+002	(3.09384205294474e+001dB,5.31064479197680e+000°)
2.34979510987905e+002	(3.09386364086893e+001dB,5.18592197158226e+000°)
2.40452886923482e+002	(3.09388303384044e+001dB,5.06410305022035e+000°)
2.46053754162476e+002	(3.09390038548832e+001dB,4.94511761246207e+000°)
2.51785082358833e+002	(3.09391584076152e+001dB,4.82889694475717e+000°)
2.57649910338626e+002	(3.09392953638674e+001dB,4.71537398819321e+000°)
2.63651347711281e+002	(3.09394160129412e+001dB,4.60448329302623e+000°)
2.69792576518330e+002	(3.09395215701410e+001dB,4.49616097494023e+000°)
2.76076852920576e+002	(3.09396131804814e+001dB,4.39034467298235e+000°)
2.82507508924550e+002	(3.09396919221604e+001dB,4.28697350911387e+000°)
2.89087954149185e+002	(3.09397588098225e+001dB,4.18598804931056e+000°)
2.95821677633641e+002	(3.09398147976337e+001dB,4.08733026614140e+000°)
3.02712249687241e+002	(3.09398607821868e+001dB,3.99094350275108e+000°)
3.09763323782495e+002	(3.09398976052568e+001dB,3.89677243817034e+000°)
3.16978638492222e+002	(3.09399260564194e+001dB,3.80476305387656e+000°)
3.24362019471785e+002	(3.09399468755478e+001dB,3.71486260152835e+000°)
3.31917381487511e+002	(3.09399607551991e+001dB,3.62701957179765e+000°)
3.39648730492348e+002	(3.09399683429007e+001dB,3.54118366422650e+000°)
3.47560165749874e+002	(3.09399702433451e+001dB,3.45730575803721e+000°)
