Freq.	V(vout)
1.04961492049954e+003	2.90255326065962e+001
1.07406359274050e+003	2.90059068924323e+001
1.09908174771524e+003	2.89870304924519e+001
1.12468265038069e+003	2.89688800275962e+001
1.15087987467431e+003	2.89514324262762e+001
1.17768731071117e+003	2.89346649579256e+001
1.20511917214871e+003	2.89185552627518e+001
1.23319000372296e+003	2.89030813778741e+001
1.26191468896038e+003	2.88882217600595e+001
1.29130845806930e+003	2.88739553052461e+001
1.32138689601518e+003	2.88602613650617e+001
1.35216595078396e+003	2.88471197605329e+001
1.38366194183787e+003	2.88345107931770e+001
1.41589156876827e+003	2.88224152536695e+001
1.44887192014997e+003	2.88108144282702e+001
1.48262048260183e+003	2.87996901031902e+001
1.51715515005836e+003	2.87890245670618e+001
1.55249423325738e+003	2.87788006116911e+001
1.58865646944855e+003	2.87690015312371e+001
1.62566103232819e+003	2.87596111199688e+001
1.66352754220533e+003	2.87506136687484e+001
1.70227607640474e+003	2.87419939603722e+001
1.74192717991215e+003	2.87337372638818e+001
1.78250187626748e+003	2.87258293279847e+001
1.82402167871181e+003	2.87182563736761e+001
1.86650860159397e+003	2.87110050861729e+001
1.90998517204286e+003	2.87040626062532e+001
1.95447444191161e+003	2.86974165210886e+001
1.99999999999999e+003	2.86910548546501e+001
2.04658598456150e+003	2.86849660577643e+001
2.09425709610179e+003	2.86791389978850e+001
2.14303861047520e+003	2.86735629486470e+001
2.19295639228636e+003	2.86682275792529e+001
2.24403690860391e+003	2.86631229437556e+001
2.29630724299375e+003	2.86582394702666e+001
2.34979510987905e+003	2.86535679501505e+001
2.40452886923481e+003	2.86490995272299e+001
2.46053754162475e+003	2.86448256870421e+001
2.51785082358832e+003	2.86407382461737e+001
2.57649910338625e+003	2.86368293417026e+001
2.63651347711280e+003	2.86330914207687e+001
2.69792576518329e+003	2.86295172302935e+001
2.76076852920575e+003	2.86260998068714e+001
2.82507508924549e+003	2.86228324668381e+001
2.89087954149184e+003	2.86197087965389e+001
2.95821677633640e+003	2.86167226428032e+001
3.02712249687240e+003	2.86138681036329e+001
3.09763323782494e+003	2.86111395191153e+001
3.16978638492221e+003	2.86085314625605e+001
3.24362019471784e+003	2.86060387318807e+001
3.31917381487510e+003	2.86036563411926e+001
3.39648730492347e+003	2.86013795126664e+001
3.47560165749873e+003	2.85992036686095e+001
3.55655882007782e+003	2.85971244237873e+001
3.63940171721994e+003	2.85951375779840e+001
3.72417427332571e+003	2.85932391087953e+001
3.81092143592647e+003	2.85914251646550e+001
3.89968919951606e+003	2.85896920580960e+001
3.99052462993773e+003	2.85880362592298e+001
4.08347588933903e+003	2.85864543894585e+001
4.17859226170805e+003	2.85849432153981e+001
4.27592417900444e+003	2.85834996430213e+001
4.37552324789908e+003	2.85821207120090e+001
4.47744227713665e+003	2.85808035903086e+001
4.58173530553552e+003	2.85795455688871e+001
4.68845763063981e+003	2.85783440566889e+001
4.79766583803895e+003	2.85771965757751e+001
4.90941783137003e+003	2.85761007566526e+001
5.02377286301913e+003	2.85750543337817e+001
5.14079156553769e+003	2.85740551412581e+001
5.26053598379073e+003	2.85731011086632e+001
5.38306960785379e+003	2.85721902570813e+001
5.50845740667629e+003	2.85713206952711e+001
5.63676586252887e+003	2.85704906159966e+001
5.76806300625317e+003	2.85696982925006e+001
5.90241845333273e+003	2.85689420751272e+001
6.03990344080399e+003	2.85682203880798e+001
6.18059086502713e+003	2.85675317263151e+001
6.32455532033671e+003	2.85668746525651e+001
6.47187313859252e+003	2.85662477944853e+001
6.62262242965177e+003	2.85656498419222e+001
6.77688312278400e+003	2.85650795442982e+001
6.93473700905058e+003	2.85645357081074e+001
7.09626778467146e+003	2.85640171945191e+001
7.26156109540197e+003	2.85635229170864e+001
7.43070458194339e+003	2.85630518395533e+001
7.60378792641117e+003	2.85626029737591e+001
7.78090289988555e+003	2.85621753776363e+001
7.96214341106988e+003	2.85617681532940e+001
8.14760555608219e+003	2.85613804451934e+001
8.33738766940664e+003	2.85610114383992e+001
8.53159037603179e+003	2.85606603569156e+001
8.73031664480325e+003	2.85603264620959e+001
8.93367184301919e+003	2.85600090511269e+001
9.14176379229743e+003	2.85597074555851e+001
9.35470282574389e+003	2.85594210400554e+001
9.57260184645269e+003	2.85591492008262e+001
9.79557638736884e+003	2.85588913646355e+001
1.00237446725454e+004	2.85586469874858e+001
1.02572276798272e+004	2.85584155535135e+001
1.04961492049954e+004	2.85581965739170e+001
1.07406359274050e+004	2.85579895859367e+001
1.09908174771524e+004	2.85577941518886e+001
1.12468265038069e+004	2.85576098582463e+001
1.15087987467430e+004	2.85574363147747e+001
1.17768731071117e+004	2.85572731537053e+001
1.20511917214871e+004	2.85571200289621e+001
1.23319000372295e+004	2.85569766154240e+001
1.26191468896038e+004	2.85568426082376e+001
1.29130845806930e+004	2.85567177221583e+001
1.32138689601518e+004	2.85566016909443e+001
1.35216595078395e+004	2.85564942667761e+001
1.38366194183786e+004	2.85563952197173e+001
1.41589156876826e+004	2.85563043372105e+001
1.44887192014997e+004	2.85562214236067e+001
1.48262048260182e+004	2.85561462997227e+001
1.51715515005835e+004	2.85560788024382e+001
1.55249423325737e+004	2.85560187843162e+001
1.58865646944855e+004	2.85559661132514e+001
1.62566103232818e+004	2.85559206721581e+001
1.66352754220533e+004	2.85558823586689e+001
1.70227607640474e+004	2.85558510848729e+001
1.74192717991215e+004	2.85558267770719e+001
1.78250187626748e+004	2.85558093755636e+001
1.82402167871180e+004	2.85557988344485e+001
1.86650860159397e+004	2.85557951214561e+001
1.90998517204286e+004	2.85557982177950e+001
1.95447444191160e+004	2.85558081180245e+001
2.00000000000000e+004	2.85558248299416e+001
2.00000000000000e+001	2.90114358897809e+001
2.04658598456151e+001	2.91984569359192e+001
2.09425709610180e+001	2.93821396599893e+001
2.14303861047521e+001	2.95624239280671e+001
2.19295639228637e+001	2.97392543934666e+001
2.24403690860393e+001	2.99125805860436e+001
2.29630724299377e+001	3.00823569791482e+001
2.34979510987906e+001	3.02485430341295e+001
2.40452886923483e+001	3.04111032224045e+001
2.46053754162476e+001	3.05700070253145e+001
2.51785082358833e+001	3.07252289120997e+001
2.57649910338627e+001	3.08767482965057e+001
2.63651347711281e+001	3.10245494726745e+001
2.69792576518331e+001	3.11686215310846e+001
2.76076852920577e+001	3.13089582554786e+001
2.82507508924551e+001	3.14455580017834e+001
2.89087954149185e+001	3.15784235601710e+001
2.95821677633641e+001	3.17075620014795e+001
3.02712249687242e+001	3.18329845093023e+001
3.09763323782496e+001	3.19547061991142e+001
3.16978638492223e+001	3.20727459258582e+001
3.24362019471786e+001	3.21871260814468e+001
3.31917381487512e+001	3.22978723836602e+001
3.39648730492349e+001	3.24050136579332e+001
3.47560165749875e+001	3.25085816135053e+001
3.55655882007784e+001	3.26086106154037e+001
3.63940171721997e+001	3.27051374536981e+001
3.72417427332573e+001	3.27982011114112e+001
3.81092143592649e+001	3.28878425324360e+001
3.89968919951609e+001	3.29741043907403e+001
3.99052462993776e+001	3.30570308620787e+001
4.08347588933906e+001	3.31366673993454e+001
4.17859226170808e+001	3.32130605126503e+001
4.27592417900446e+001	3.32862575550867e+001
4.37552324789910e+001	3.33563065151037e+001
4.47744227713668e+001	3.34232558162940e+001
4.58173530553554e+001	3.34871541253263e+001
4.68845763063984e+001	3.35480501686832e+001
4.79766583803898e+001	3.36059925587522e+001
4.90941783137006e+001	3.36610296297771e+001
5.02377286301916e+001	3.37132092840660e+001
5.14079156553772e+001	3.37625788488099e+001
5.26053598379076e+001	3.38091849437763e+001
5.38306960785383e+001	3.38530733600962e+001
5.50845740667633e+001	3.38942889502950e+001
5.63676586252890e+001	3.39328755296733e+001
5.76806300625321e+001	3.39688757890884e+001
5.90241845333277e+001	3.40023312191517e+001
6.03990344080403e+001	3.40332820458181e+001
6.18059086502718e+001	3.40617671773029e+001
6.32455532033675e+001	3.40878241622418e+001
6.47187313859256e+001	3.41114891589809e+001
6.62262242965182e+001	3.41327969158505e+001
6.77688312278404e+001	3.41517807622717e+001
6.93473700905062e+001	3.41684726105138e+001
7.09626778467150e+001	3.41829029679082e+001
7.26156109540202e+001	3.41951009593034e+001
7.43070458194344e+001	3.42050943595403e+001
7.60378792641121e+001	3.42129096356893e+001
7.78090289988560e+001	3.42185719987990e+001
7.96214341106993e+001	3.42221054648661e+001
8.14760555608224e+001	3.42235329247246e+001
8.33738766940670e+001	3.42228762225255e+001
8.53159037603184e+001	3.42201562424636e+001
8.73031664480331e+001	3.42153930033596e+001
8.93367184301925e+001	3.42086057606967e+001
9.14176379229749e+001	3.41998131156586e+001
9.35470282574395e+001	3.41890331306912e+001
9.57260184645275e+001	3.41762834510663e+001
9.79557638736891e+001	3.41615814318825e+001
1.00237446725454e+002	3.41449442698933e+001
1.02572276798273e+002	3.41263891395094e+001
1.04961492049954e+002	3.41059333322790e+001
1.07406359274050e+002	3.40835943990805e+001
1.09908174771525e+002	3.40593902942515e+001
1.12468265038070e+002	3.40333395207922e+001
1.15087987467431e+002	3.40054612757647e+001
1.17768731071118e+002	3.39757755949559e+001
1.20511917214871e+002	3.39443034958342e+001
1.23319000372296e+002	3.39110671178043e+001
1.26191468896038e+002	3.38760898587256e+001
1.29130845806931e+002	3.38393965066606e+001
1.32138689601519e+002	3.38010133657840e+001
1.35216595078396e+002	3.37609683754028e+001
1.38366194183787e+002	3.37192912210250e+001
1.41589156876827e+002	3.36760134364590e+001
1.44887192014998e+002	3.36311684959260e+001
1.48262048260183e+002	3.35847918952270e+001
1.51715515005836e+002	3.35369212210575e+001
1.55249423325738e+002	3.34875962076165e+001
1.58865646944856e+002	3.34368587797454e+001
1.62566103232819e+002	3.33847530819051e+001
1.66352754220534e+002	3.33313254924125e+001
1.70227607640475e+002	3.32766246224521e+001
1.74192717991216e+002	3.32207012994921e+001
1.78250187626749e+002	3.31636085348786e+001
1.82402167871181e+002	3.31054014754771e+001
1.86650860159398e+002	3.30461373393999e+001
1.90998517204287e+002	3.29858753359632e+001
1.95447444191162e+002	3.29246765701823e+001
1.99999999999999e+002	3.28626039322348e+001
2.04658598456150e+002	3.27997219724655e+001
2.09425709610179e+002	3.27360967626375e+001
2.14303861047521e+002	3.26717957442621e+001
2.19295639228636e+002	3.26068875649648e+001
2.24403690860392e+002	3.25414419039456e+001
2.29630724299376e+002	3.24755292877106e+001
2.34979510987905e+002	3.24092208973317e+001
2.40452886923482e+002	3.23425883685714e+001
2.46053754162476e+002	3.22757035862867e+001
2.51785082358833e+002	3.22086384745636e+001
2.57649910338626e+002	3.21414647840846e+001
2.63651347711281e+002	3.20742538782434e+001
2.69792576518330e+002	3.20070765195432e+001
2.76076852920576e+002	3.19400026577854e+001
2.82507508924550e+002	3.18731012215614e+001
2.89087954149185e+002	3.18064399144957e+001
2.95821677633641e+002	3.17400850176479e+001
3.02712249687241e+002	3.16741011994211e+001
3.09763323782495e+002	3.16085513342363e+001
3.16978638492222e+002	3.15434963311364e+001
3.24362019471785e+002	3.14789949734013e+001
3.31917381487511e+002	3.14151037701222e+001
3.39648730492348e+002	3.13518768205758e+001
3.47560165749874e+002	3.12893656921137e+001
3.55655882007783e+002	3.12276193121409e+001
3.63940171721995e+002	3.11666838746353e+001
3.72417427332572e+002	3.11066027615138e+001
3.81092143592648e+002	3.10474164790184e+001
3.89968919951608e+002	3.09891626091649e+001
3.99052462993775e+002	3.09318757761522e+001
4.08347588933904e+002	3.08755876275243e+001
4.17859226170806e+002	3.08203268297364e+001
4.27592417900445e+002	3.07661190776813e+001
4.37552324789909e+002	3.07129871176119e+001
4.47744227713666e+002	3.06609507828271e+001
4.58173530553553e+002	3.06100270413703e+001
4.68845763063983e+002	3.05602300549622e+001
4.79766583803896e+002	3.05115712482874e+001
4.90941783137004e+002	3.04640593877386e+001
5.02377286301914e+002	3.04177006686721e+001
5.14079156553771e+002	3.03724988102102e+001
5.26053598379074e+002	3.03284551566082e+001
5.38306960785381e+002	3.02855687842152e+001
5.50845740667631e+002	3.02438366130579e+001
5.63676586252888e+002	3.02032535220929e+001
5.76806300625319e+002	3.01638124672181e+001
5.90241845333275e+002	3.01255046011517e+001
6.03990344080401e+002	3.00883193943365e+001
6.18059086502716e+002	3.00522447560818e+001
6.32455532033673e+002	3.00172671551941e+001
6.47187313859254e+002	2.99833717394246e+001
6.62262242965179e+002	2.99505424530966e+001
6.77688312278402e+002	2.99187621523568e+001
6.93473700905060e+002	2.98880127175446e+001
7.09626778467148e+002	2.98582751622406e+001
7.26156109540200e+002	2.98295297386100e+001
7.43070458194342e+002	2.98017560387209e+001
7.60378792641119e+002	2.97749330915755e+001
7.78090289988558e+002	2.97490394556330e+001
7.96214341106991e+002	2.97240533066803e+001
8.14760555608222e+002	2.96999525209187e+001
8.33738766940667e+002	2.96767147532190e+001
8.53159037603181e+002	2.96543175105012e+001
8.73031664480328e+002	2.96327382202618e+001
8.93367184301922e+002	2.96119542942801e+001
9.14176379229746e+002	2.95919431875858e+001
9.35470282574392e+002	2.95726824527824e+001
9.57260184645272e+002	2.95541497898453e+001
9.79557638736888e+002	2.95363230915349e+001
1.00237446725454e+003	2.95191804845850e+001
1.02572276798272e+003	2.95027003668248e+001
1.04961492049954e+003	2.94868614404228e+001
1.07406359274050e+003	2.94716427414281e+001
1.09908174771524e+003	2.94570236658064e+001
1.12468265038069e+003	2.94429839921649e+001
1.15087987467431e+003	2.94295039013492e+001
1.17768731071117e+003	2.94165639931202e+001
1.20511917214871e+003	2.94041453000981e+001
1.23319000372296e+003	2.93922292991527e+001
1.26191468896038e+003	2.93807979204396e+001
1.29130845806930e+003	2.93698335542500e+001
1.32138689601518e+003	2.93593190558508e+001
1.35216595078396e+003	2.93492377484827e+001
1.38366194183787e+003	2.93395734246737e+001
1.41589156876827e+003	2.93303103460199e+001
1.44887192014997e+003	2.93214332415810e+001
1.48262048260183e+003	2.93129273050227e+001
1.51715515005836e+003	2.93047781906426e+001
1.55249423325738e+003	2.92969720083912e+001
1.58865646944855e+003	2.92894953180114e+001
1.62566103232819e+003	2.92823351223951e+001
1.66352754220533e+003	2.92754788602619e+001
1.70227607640474e+003	2.92689143982505e+001
1.74192717991215e+003	2.92626300225009e+001
1.78250187626748e+003	2.92566144298216e+001
1.82402167871181e+003	2.92508567184957e+001
1.86650860159397e+003	2.92453463788064e+001
1.90998517204286e+003	2.92400732833354e+001
1.95447444191161e+003	2.92350276770934e+001
1.99999999999999e+003	2.92302001675263e+001
2.04658598456150e+003	2.92255817144529e+001
2.09425709610179e+003	2.92211636199671e+001
2.14303861047520e+003	2.92169375183421e+001
2.19295639228636e+003	2.92128953659716e+001
2.24403690860391e+003	2.92090294313820e+001
2.29630724299375e+003	2.92053322853288e+001
2.34979510987905e+003	2.92017967910118e+001
2.40452886923481e+003	2.91984160944252e+001
2.46053754162475e+003	2.91951836148608e+001
2.51785082358832e+003	2.91920930355722e+001
2.57649910338625e+003	2.91891382946280e+001
2.63651347711280e+003	2.91863135759470e+001
2.69792576518329e+003	2.91836133005378e+001
2.76076852920575e+003	2.91810321179436e+001
2.82507508924549e+003	2.91785648978978e+001
2.89087954149184e+003	2.91762067222000e+001
2.95821677633640e+003	2.91739528768056e+001
3.02712249687240e+003	2.91717988441425e+001
3.09763323782494e+003	2.91697402956487e+001
3.16978638492221e+003	2.91677730845285e+001
3.24362019471784e+003	2.91658932387386e+001
3.31917381487510e+003	2.91640969541867e+001
3.39648730492347e+003	2.91623805881533e+001
3.47560165749873e+003	2.91607406529283e+001
3.55655882007782e+003	2.91591738096609e+001
3.63940171721994e+003	2.91576768624186e+001
3.72417427332571e+003	2.91562467524515e+001
3.81092143592647e+003	2.91548805526605e+001
3.89968919951606e+003	2.91535754622614e+001
3.99052462993773e+003	2.91523288016424e+001
4.08347588933903e+003	2.91511380074114e+001
4.17859226170805e+003	2.91500006276257e+001
4.27592417900444e+003	2.91489143172003e+001
4.37552324789908e+003	2.91478768334929e+001
4.47744227713665e+003	2.91468860320566e+001
4.58173530553552e+003	2.91459398625555e+001
4.68845763063981e+003	2.91450363648431e+001
4.79766583803895e+003	2.91441736651909e+001
4.90941783137003e+003	2.91433499726715e+001
5.02377286301913e+003	2.91425635756820e+001
5.14079156553769e+003	2.91418128386112e+001
5.26053598379073e+003	2.91410961986402e+001
5.38306960785379e+003	2.91404121626739e+001
5.50845740667629e+003	2.91397593043987e+001
5.63676586252887e+003	2.91391362614659e+001
5.76806300625317e+003	2.91385417327851e+001
5.90241845333273e+003	2.91379744759397e+001
6.03990344080399e+003	2.91374333047039e+001
6.18059086502713e+003	2.91369170866745e+001
6.32455532033671e+003	2.91364247409928e+001
6.47187313859252e+003	2.91359552361736e+001
6.62262242965177e+003	2.91355075880247e+001
6.77688312278400e+003	2.91350808576571e+001
6.93473700905058e+003	2.91346741495826e+001
7.09626778467146e+003	2.91342866098962e+001
7.26156109540197e+003	2.91339174245374e+001
7.43070458194339e+003	2.91335658176327e+001
7.60378792641117e+003	2.91332310499077e+001
7.78090289988555e+003	2.91329124171771e+001
7.96214341106988e+003	2.91326092488964e+001
8.14760555608219e+003	2.91323209067906e+001
8.33738766940664e+003	2.91320467835341e+001
8.53159037603179e+003	2.91317863015030e+001
8.73031664480325e+003	2.91315389115813e+001
8.93367184301919e+003	2.91313040920230e+001
9.14176379229743e+003	2.91310813473727e+001
9.35470282574389e+003	2.91308702074363e+001
9.57260184645269e+003	2.91306702263026e+001
9.79557638736884e+003	2.91304809814147e+001
1.00237446725454e+004	2.91303020726862e+001
1.02572276798272e+004	2.91301331216637e+001
1.04961492049954e+004	2.91299737707355e+001
1.07406359274050e+004	2.91298236823766e+001
1.09908174771524e+004	2.91296825384375e+001
1.12468265038069e+004	2.91295500394721e+001
1.15087987467430e+004	2.91294259041013e+001
1.17768731071117e+004	2.91293098684127e+001
1.20511917214871e+004	2.91292016853987e+001
1.23319000372295e+004	2.91291011244215e+001
1.26191468896038e+004	2.91290079707173e+001
1.29130845806930e+004	2.91289220249255e+001
1.32138689601518e+004	2.91288431026539e+001
1.35216595078395e+004	2.91287710340693e+001
1.38366194183786e+004	2.91287056635154e+001
1.41589156876826e+004	2.91286468491606e+001
1.44887192014997e+004	2.91285944626727e+001
1.48262048260182e+004	2.91285483889113e+001
1.51715515005835e+004	2.91285085256559e+001
1.55249423325737e+004	2.91284747833492e+001
1.58865646944855e+004	2.91284470848628e+001
1.62566103232818e+004	2.91284253652933e+001
1.66352754220533e+004	2.91284095717675e+001
1.70227607640474e+004	2.91283996632783e+001
1.74192717991215e+004	2.91283956105306e+001
1.78250187626748e+004	2.91283973958149e+001
1.82402167871180e+004	2.91284050128924e+001
1.86650860159397e+004	2.91284184668974e+001
1.90998517204286e+004	2.91284377742584e+001
1.95447444191160e+004	2.91284629626331e+001
2.00000000000000e+004	2.91284940708556e+001
2.00000000000000e+001	2.90048509691285e+001
2.04658598456151e+001	2.91915698029056e+001
2.09425709610180e+001	2.93749369208043e+001
2.14303861047521e+001	2.95548916362704e+001
2.19295639228637e+001	2.97313780309028e+001
2.24403690860393e+001	2.99043450434746e+001
2.29630724299377e+001	3.00737465366455e+001
2.34979510987906e+001	3.02395413412672e+001
2.40452886923483e+001	3.04016932783145e+001
2.46053754162476e+001	3.05601711586590e+001
2.51785082358833e+001	3.07149487610368e+001
2.57649910338627e+001	3.08660047887235e+001
2.63651347711281e+001	3.10133228055795e+001
2.69792576518331e+001	3.11568911522529e+001
2.76076852920577e+001	3.12967028434702e+001
2.82507508924551e+001	3.14327554474497e+001
2.89087954149185e+001	3.15650509485902e+001
2.95821677633641e+001	3.16935955946689e+001
3.02712249687242e+001	3.18183997298764e+001
3.09763323782496e+001	3.19394776150677e+001
3.16978638492223e+001	3.20568472366794e+001
3.24362019471786e+001	3.21705301057748e+001
3.31917381487512e+001	3.22805510487269e+001
3.39648730492349e+001	3.23869379910495e+001
3.47560165749875e+001	3.24897217358714e+001
3.55655882007784e+001	3.25889357385542e+001
3.63940171721997e+001	3.26846158789009e+001
3.72417427332573e+001	3.27768002323853e+001
3.81092143592649e+001	3.28655288417636e+001
3.89968919951609e+001	3.29508434903836e+001
3.99052462993776e+001	3.30327874784386e+001
4.08347588933906e+001	3.31114054033270e+001
4.17859226170808e+001	3.31867429452318e+001
